resourceid,projectid,vendorid,vendor_name,project_resource_type,item_name,item_number,item_unit_price,item_quantity
b36d788a14e2ad6006d1ce0f0551fe5a,dd0aa54b1282c1ae9e82d2ab0e6279d2,82,Best Buy for Business,Technology,HP - 10' Widescreen LCD Digital Photo Frame - Espresso Brown,BB12382426,77.71,1
757d159e92f5dc6d6038434ed87a8e15,dcc05cdd07d8ae7919f5a3a2e190fb30,775,Frey Scientific,Supplies,THERMOMETER EASYREAD 305MM PART IMM -10-150C,1017402,12.47,10
e33430fcfdac8cf040132eb96dd8ec13,dcdc225a40f900ce07e90036cd988d35,27,Amazon,Technology,"Kindle Fire HD 7"", HD Display, Wi-Fi, 8 GB",B007T36S34,154,2
20ec1e20a7427ea5b78550fa5681290a,dcc05cdd07d8ae7919f5a3a2e190fb30,775,Frey Scientific,Supplies,CYLINDER SINGLE GRADUATED PLASTIC PYREX VISTA 100ML PK12,531715,91.53,1
af97652ebcfe1fe7fb6fb4628ba1aaab,dcc05cdd07d8ae7919f5a3a2e190fb30,775,Frey Scientific,Supplies,BURNER RANGE SINGLE,565573,66.6,6
8873f8f3a0c4cb2a4c133b3abaa64c30,dcc05cdd07d8ae7919f5a3a2e190fb30,775,Frey Scientific,Supplies,TONGS BEAKER PLASTIC COVERED EA,563630,5.36,6
216c9fd2c0b51133beeeec1338225ce0,dcc05cdd07d8ae7919f5a3a2e190fb30,775,Frey Scientific,Supplies,BEAKER HEAVY DUTY PYREX BOROSILICATE 600ML PACK OF 6,593997,54.99,1
edf0a843c1c69bdbc4ea7321603ed3bb,dcc05cdd07d8ae7919f5a3a2e190fb30,775,Frey Scientific,Supplies,BEAKER GRIFFIN PYREX BOROSILICATE 400ML PACK OF 12,593979,45.72,1
ef054ea940b9029077a3f1bc5f711c4e,dcc05cdd07d8ae7919f5a3a2e190fb30,775,Frey Scientific,Supplies,BEAKER GRIFFIN PYREX BOROSILICATE 150ML PACK OF 12,593973,36.81,1
085c7ea2ae96a57d0b33766acf5d5e9a,dcc05cdd07d8ae7919f5a3a2e190fb30,775,Frey Scientific,Supplies,GLASS STIRRING RODS PK/12 EA,525526,3.06,2
afdbc362d8ab48a42efb1133857c55d2,dcb428c9028dba7494609d11eda5d4b9,767,Lakeshore Learning Materials,Other,FF195X - Early Language Folder Game Libraries - Complete Set - Pre-K-Gr. 1,FF195X,129,1
ed7b7fa84f0cad6ad3c354507a70aa5e,dcb428c9028dba7494609d11eda5d4b9,767,Lakeshore Learning Materials,Other,TT810X - Language Instant Learning Centers - Complete Set,TT810X,199,1
e47c9abfde35615d882d417278628b4a,dcb428c9028dba7494609d11eda5d4b9,767,Lakeshore Learning Materials,Other,EE787 - Highlighter Tape Center - 1/2&#34;,EE787,29.99,1
b82386eea259d30213933b4251caa169,dcb428c9028dba7494609d11eda5d4b9,767,Lakeshore Learning Materials,Other,LL413 - Rhyming Photo Library,LL413,39.99,1
aedfbd77cbb67bd9ed6b478cd82074e8,dca79f37d438e1aec0fef655de7bea2c,178,Quill.com,Other,Dolly for Music Chairs,901-DY82,161.99,3
fbee5252ceb9c85436ac83bfa2acf1b2,dca79f37d438e1aec0fef655de7bea2c,178,Quill.com,Other,"Music Chairs and Stands Chair, Black",901-8210,53.99,20
127c285ff6606c28d7f7973ea0fa9d8b,dca08ee1dd4852a9764814619480ac65,178,Quill.com,Technology,NOOK Color  Industriell Cover by Barnes & Noble,901-324514,29.99,2
58be6fc5516837cbda900d6fd7e6839a,dca08ee1dd4852a9764814619480ac65,178,Quill.com,Technology,NOOK Color by Barnes & Noble,901-324511,199,2
16e262ec64b01eeb136b846164d33f97,dca08ee1dd4852a9764814619480ac65,178,Quill.com,Technology,1-Year Extended Repair Product Protection Plan,901-1399,24.29,2
382f32e683ecb01ea31a399235744183,dca08ee1dd4852a9764814619480ac65,767,Lakeshore Learning Materials,Technology,GG377 - Classroom Revolving Bookstand,GG377,199,1
7db9e8a44a7aab04dd5f0ee00836da43,dc9549892988122a551154e16bf7b785,7,AKJ Books,Books,Uprising,9781416911722,5.91,5
b61ab3837990f82b196388c2ce5a5438,dc9549892988122a551154e16bf7b785,7,AKJ Books,Books,Lyddie,9780140349818,5.17,5
966d5108aed67dab61e6869e28f6409b,dc9549892988122a551154e16bf7b785,7,AKJ Books,Books,Kira-Kira,9780689856402,5.17,5
c278c89588d8f0a481e42b273355f104,dc9549892988122a551154e16bf7b785,7,AKJ Books,Books,War Comes to Willy Freeman,9780440495048,4.81,5
a755bab8901a1f08105d9bf4616789e0,dc9549892988122a551154e16bf7b785,7,AKJ Books,Books,Math Curse,9780670861941,13.31,1
c292f26dfc94249cc8c6835bdb0fc543,dc9549892988122a551154e16bf7b785,7,AKJ Books,Books,Peter Pan (Barnes &amp,9781593083823,5.88,5
7045481dea55d0a6ee5682959865b11e,dc9549892988122a551154e16bf7b785,7,AKJ Books,Books,The Tale of the Mandarin Ducks,9780140557398,5.17,1
3f3496fe5296f7aa8cd0e7f9ffee8ea6,dc9549892988122a551154e16bf7b785,7,AKJ Books,Books,Boy,9780142413814,5.17,5
ce7f3708e931121cfa576a0371ece50c,dc9549892988122a551154e16bf7b785,7,AKJ Books,Books,Toothpaste Millionaire 06,9780618759255,4.4,5
cdffec3f9117eb1f4fd4f52945109f95,dc9549892988122a551154e16bf7b785,7,AKJ Books,Books,People Could Fly: American Black Folktales,9780679843368,9.62,5
d2d5aed1c0c62037da54f68901b08d2a,dc85f81452cf3c26fa0c4e18aecfd27a,82,Best Buy for Business,Technology,Apple - iPod touch 8GB* MP3 Player (4th Generation) - White,BB11639785,179.99,2
797f155a9bc057e0ee37446d8709e1bf,dc85f81452cf3c26fa0c4e18aecfd27a,82,Best Buy for Business,Technology,Philips - Docking Speaker for Apple iPod and iPhone,BB12293229,69.99,1
54af010031675834731dcb23b3e667bf,dc82f8a97c60c803d27db7d432eaebb1,757,Teachers' School Supply,Technology,iRespond Lite - Interactive Student Clicker Options: 30 Pack,L-30,1996,1
aa8b193c8524b0c2057685e11bd119fd,dc81f5de389dd484eab7dc3fa6932eb6,178,Quill.com,Technology,Texas Instruments TI-30XII Scientific Calculator,901-TI30XII,14.39,30
19d4acc340f072900613159b2aeb8d14,dc7b36f980658fb165ecb1b4b2d99328,767,Lakeshore Learning Materials,Supplies,DB159 - Jumbo Chalk Bucket - Each,DB159,2.99,1
fe4c35e411d60f949469729c399ba15e,dc7b36f980658fb165ecb1b4b2d99328,767,Lakeshore Learning Materials,Supplies,LL517 - Roll-A-Word Dice Tub,LL517,29.99,1
deab0c9f28735d0e8abf1dbaf10658fc,dc7b36f980658fb165ecb1b4b2d99328,767,Lakeshore Learning Materials,Supplies,GG136 - Magnetic Word Builders,GG136,29.99,1
36d817d5f675f5b8ed3a26e76065967e,dc7b36f980658fb165ecb1b4b2d99328,767,Lakeshore Learning Materials,Supplies,JJ518 - Classroom Magnetic Letters Kit,JJ518,39.99,1
cb8744ab84bda9e4c85350438530ca62,dc3af6176a0136a0f096f7feacd8a585,767,Lakeshore Learning Materials,Supplies,PP759 - Highlight Your Skills Reading Cards - Gr. 4-5,PP759,29.99,1
13337b94b961fd5cf06f28eac40e38c8,dc3af6176a0136a0f096f7feacd8a585,767,Lakeshore Learning Materials,Supplies,AA767 - Writing Practice Common Core Journal - Gr. 4-5 - Set of 10,AA767,32.5,7
33bfaf3d6bc01a0adfe21d1962c6bf0d,dc3af6176a0136a0f096f7feacd8a585,767,Lakeshore Learning Materials,Supplies,LL995 - Analyzing & Making Inferences Common Core Teaching Kit - Gr. 5,LL995,199,1
eaa88423f055761c97bffcd206243b1e,dc3af6176a0136a0f096f7feacd8a585,767,Lakeshore Learning Materials,Supplies,WA400X - Meeting Writing Standards Activity Series,WA400X,75,1
8f5dd7a4ad652b8201fba4fb706d5320,dc380c001f568354bc7092388c462113,82,Best Buy for Business,Technology,Sony - 50W Bluetooth Micro Music System,BB19286558,199.99,1
ae0187721e365ba9335e64e1067ef201,dc2ddc174801268c35d97a8892d0cc69,82,Best Buy for Business,Technology,Epson DC-06 Document Camera - document camera,BB11113850,392.99,1
16d9be36d9352293e4699b5a84583142,dc211567d5db88f5f69a8fbe419f22d6,82,Best Buy for Business,Technology,ZAGG Smudge-Proof InvisibleSHIELD for Apple&#174; iPod&#174; touch,BB11271350,24.99,3
4c04bbe29a6e2e8346db326f92a3d323,dc211567d5db88f5f69a8fbe419f22d6,82,Best Buy for Business,Technology,Apple iPod touch digital player - Apple iOS 5,BB11146570,199.99,3
39aba94a6426d0d525ebb0e79bc1d2d1,dc1532b003dc87bc941b2728c99410ad,757,Teachers' School Supply,Technology,Hitachi Starboard LINK EZ Interactive Unit,LINK-EZ,624,1
07899ef04989cedc91d68bab98fc3ff3,dc10cb74efe158bfa01f7d5d64d37085,1020,MakerBot,Technology,MakerBot Academy - 3D Printing Bundle,makerbot-bundle,2000,1
e913c56bed028d32a6ec883605fbcd4a,dc0c3da812fc5d7d45a2d146a1517ab5,767,Lakeshore Learning Materials,Technology,CE772 - Ready-To-Go Listening Center,CE772,199,1
aa105666182dc3fd8149b4cad2b18e75,dbf227300fce878bcb1bd1d385263bb9,150,CDW-G,Technology,Sony Cyber shot DSC W610   digital camera,2616874,108.89,1
a6249f03f4730cef07134a75cf2c0ad3,dbf227300fce878bcb1bd1d385263bb9,150,CDW-G,Technology,HP Mini 110 4250nr   10 1    Atom N2600   Windows 7 Starter 32 bit   1 GB R,2750355,285.39,1
bc6231c6a8c5e4d09d0898f78bea7482,dbd7ad60afa0645205b810c31a3fc058,7,AKJ Books,Books,"Sarah, Plain and Tall (Audio)",9780694526024,19.2,1
bba0dddd0c49765a9f303325eb9e4f8a,dbd7ad60afa0645205b810c31a3fc058,7,AKJ Books,Books,The Cay (Audio),9781400099061,18.5,1
162034be7e735bd7831350b5f70cea26,dbd7ad60afa0645205b810c31a3fc058,7,AKJ Books,Books,"Ralph S. Mouse Beverly Cleary, Performed by B. D. Wong, Read",9780061284274,11.8,1
359b9cc378ffbe8660b1634bec10c46e,dbd7ad60afa0645205b810c31a3fc058,7,AKJ Books,Books,Boxcar Children (Audio),9780307284044,9.62,1
267998e8ab3b806b1f026660cdb94277,dbd7ad60afa0645205b810c31a3fc058,7,AKJ Books,Books,Fudge-A-Mania (with Audio),C12ITTK34FGMAA,37.68,1
fba93d437335a1934da7c92dd0f3c0e7,dbd7ad60afa0645205b810c31a3fc058,7,AKJ Books,Books,Chocolate Fever (Audio),9780739348895,11.1,1
09448ec091f547cab1ec6da27a226c18,dbd7ad60afa0645205b810c31a3fc058,7,AKJ Books,Books,"Magic Tree House Collection Mary Pope Osborne, Read by Mary",9780307245267,22.2,1
f0f488cf55f2e01d085125fb3d6d6f86,dbd7ad60afa0645205b810c31a3fc058,7,AKJ Books,Books,"The Twits Roald Dahl, Read by Simon Callow",9780060852719,10.32,1
eaec91411394c5d961b6ff05b1a1570c,dbd7ad60afa0645205b810c31a3fc058,7,AKJ Books,Books,Charlie and the Chocolate Factory,C12ITTK34CCF,14.05,1
906c32dabe8c2647ac7224771d5ccc42,dbc591cf531d13b56178a8a9da9e5566,767,Lakeshore Learning Materials,Supplies,FG465X - Classic Primary Composition Book - Set of 10,FG465X,27.99,3
7c80eb23d5f4de8bf73e16601deb7cfe,dbc591cf531d13b56178a8a9da9e5566,178,Quill.com,Supplies,"Quill Brand Standard Manila File Folders 1-Ply, 1/3-Cut Assorted, Letter-size",901-740137,6.99,1
b44367117098e6d65c15f4c0f71a601a,dbc591cf531d13b56178a8a9da9e5566,767,Lakeshore Learning Materials,Supplies,AA737 - Writing Practice Common Core Journal - Gr. 2-3 - Each,AA737,3.49,1
60409f9c91f3805f9ed98d0982a1e64a,dbc591cf531d13b56178a8a9da9e5566,178,Quill.com,Supplies,Quill Brand Cap Erasers Assorted Colors,901-710432QL,0.62,20
3e49aebacbf6824f15951de0e2b22fee,dbc591cf531d13b56178a8a9da9e5566,767,Lakeshore Learning Materials,Supplies,RR505 - Girl&#8217;s Pass,RR505,4.99,1
b9c3b6bd5ff116908aa1b4b92d7610db,dbc591cf531d13b56178a8a9da9e5566,178,Quill.com,Supplies,Quill Brand 2-Pocket Folders without Fasteners Orange,901-712580,9.71,1
c91249385c98dc53cdff97702c1d6b6a,dbc591cf531d13b56178a8a9da9e5566,767,Lakeshore Learning Materials,Supplies,DE190 - Reusable Write & Wipe Pocket - Set of 10,DE190,22.5,1
6f13c4a6c4a0b17cd5f850f904f3d34c,dbc591cf531d13b56178a8a9da9e5566,767,Lakeshore Learning Materials,Supplies,RR621 - Magnetic Write & Wipe Lapboard,RR621,6.99,4
5f9a4ee100b6d0c52c075b08e52ba49f,dbc591cf531d13b56178a8a9da9e5566,178,Quill.com,Supplies,Quill Brand 2-Pocket Folders without Fasteners Green,901-712560,9.71,1
f8181970734198bb12b1c4bf997db749,dbc591cf531d13b56178a8a9da9e5566,767,Lakeshore Learning Materials,Supplies,JJ603 - Word Building Magnetic Letters - Lowercase,JJ603,6.99,2
dd0be4c8d82bd6db23a01bc5d2244d57,dbc591cf531d13b56178a8a9da9e5566,178,Quill.com,Supplies,Quill Brand 2-Pocket Folders without Fasteners Yellow,901-712570,9.71,1
0ad6d1b2d265f1b0501cef60ae1ed3ec,dbc591cf531d13b56178a8a9da9e5566,767,Lakeshore Learning Materials,Supplies,GG324 - Writing Prompts Journal - Gr. 1-2 - Each,GG324,3.49,1
c348cb6cdb6a569bedac4208f2bafe36,dbc591cf531d13b56178a8a9da9e5566,767,Lakeshore Learning Materials,Supplies,LC1639 - Magnetic Story Board,LC1639,24.99,1
aa82ec9c633a5d58e51af137a16d7d5a,dbc591cf531d13b56178a8a9da9e5566,767,Lakeshore Learning Materials,Supplies,RR506 - Boy&#8217;s Pass,RR506,4.99,1
f2b729eb6af3ea86fd11f1f488fba248,dbc591cf531d13b56178a8a9da9e5566,757,Teachers' School Supply,Supplies,Pacon Corporation - Construc Ppr Gw Lwt Asst 9x12 500rm,PAC6555,16.19,2
923efa2b86293ca54d95dd28891254c5,dbc3bf11870bfd0bec2c8c34faf522ab,757,Teachers' School Supply,Supplies,Pacon Corporation - Construc Ppr Gw Lwt Asst 9x12 500rm,PAC6555,16.19,1
afb9ef436909194a104b1d0ca10ba172,dbc3bf11870bfd0bec2c8c34faf522ab,757,Teachers' School Supply,Supplies,Classroom Keepers Slot Mailbox  Options: 30 Slots,PAC001318,56.59,2
21e25f2530acb28ac6ae0149e1b45a11,dbc3bf11870bfd0bec2c8c34faf522ab,757,Teachers' School Supply,Supplies,"Charles Leonard - Economy Glue Stick  Size: 1.30oz, Color Options: Clear",CHL94130,1.95,30
052283e5e21596a621c4e6a8b12d414f,dbc3bf11870bfd0bec2c8c34faf522ab,757,Teachers' School Supply,Supplies,Elmers - Borden - Elmers School Glue Bottle  Size: 1 1/4 oz Bottle,BORE301,1.29,10
a9fafad9f75c5108671829cd4f724ea4,dbc3bf11870bfd0bec2c8c34faf522ab,45,ABC School Supply,Supplies,MARKER DRY ERASE LOW ODOR 4-CLR SET CHISEL SET OF 4,175136,5.69,10
22eace4e4ff433c7ea5773a815ece5f0,dbc3bf11870bfd0bec2c8c34faf522ab,757,Teachers' School Supply,Supplies,Peacock Super Bright Sentence Strips - 100 ct.,PAC1733,9.49,1
1c0f1d38123bf382e65cfef622b14612,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,MONTVAL ACRYLIC PADS/12X16 10SHT,10152-1026,11.01,4
71564f8b677b30264eed2fc433e2bbf8,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,CONSTRUCTION PAPER/9X12 ASST 200PK,11414-1023,4.94,3
5a40fe99d572af3ec6322aa6a67a5b04,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,MOD PODGE/GLOSS 8OZ,02916-1108,3.63,1
803a6d6ec772046e3da4750e7146eb28,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,GEL MTLC PEN/PASTEL 7/SET,21832-1079,7.56,3
7dc8032969ccd6ae7d008b6535c4ce98,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,SUREBONDER GLUE GUN/ULTRA 60W DUAL,23625-1062,10.18,1
6bb5a700c73fa416964ec0e7cf8d8248,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,MOD PODGE/WASH OUT KID GLS 8OZ,02916-1205,6.39,1
ce32cbea88949d58450432998672bd53,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,SUREBONDER ADHESIVES/BEST STIK HI TEMP,23617-1007,2.9,1
0ca1c1c783329dd39f4d1f20340f5fb9,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,WATER COLOR PAPER/15X22 140LB EA,10008-1028,0.54,100
4ba0a03e0ae2fdcdb49014a2ea40939a,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,YASUTOMO GEL EXTREME/WHT,21850-1020,1.13,10
cee2931450bc8a44162d3c083dfe788a,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,MARDI GRAS PAPR MASK/24PC 4/EA 6/STYLES,61793-1024,3.4,2
ee962a76366f53979024828bb6c30565,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,MOD PODGE/MATTE 8OZ,02916-1015,3.63,1
7f51449a2fdabf70dcc45392269de272,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,MOD PODGE/SPARKLE 8OZ,02916-1005,5.13,1
80c04b134b82c1c34be1fa91b8dbce11,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,DB ECONO SABLE ROUND/SZ 14,05166-1014,1.38,40
ff3b768bfe683a26016a02fdd0296666,dbae3307d71fe67f6f7e0ca976512f7d,21,Blick Art Materials,Supplies,GEL MTLC PEN/SET OF SEVEN,21832-0079,7.56,3
ed5dc2de16d0080dcd08ac05126d9c47,db8a915e16168a1a500b38cc07ea81cb,430,Woodwind and Brasswind,Technology,EWI USB Electronic Wind Controller,159910,299,1
dc497ecd825c6ff5a39a98b9d3177bee,db8842bd7ce7d089c5188e7b7ad4e7e0,767,Lakeshore Learning Materials,Books,DS888 - American Symbols Photo Book Series,DS888,82.5,1
bb0dd6dfa064358f657cb15fa0b6fe6c,db8842bd7ce7d089c5188e7b7ad4e7e0,767,Lakeshore Learning Materials,Books,EE421 - United States Literature Library - Gr. 1-3,EE421,27.5,1
321a73c4a82bc19222124d248a927c1c,db8842bd7ce7d089c5188e7b7ad4e7e0,767,Lakeshore Learning Materials,Books,EE424 - Native Americans Literature Library - Gr. 1-3,EE424,30.5,1
41437565d450814ac4a2fc41f09fd2e8,db8842bd7ce7d089c5188e7b7ad4e7e0,767,Lakeshore Learning Materials,Books,EE422 - Landforms & Mapping Literature Library - Gr. 1-3,EE422,36.5,1
d635877ff0f0e47dd7a656fc2b5eced9,db8842bd7ce7d089c5188e7b7ad4e7e0,767,Lakeshore Learning Materials,Books,CW167 - Continents of the World Photo Book Series,CW167,48.5,1
a0f22e425a2c7f4ade5549dc9fc60dce,db82819a42b2e1c28bff900258e2bff4,767,Lakeshore Learning Materials,Supplies,GG819 - Read-Along Storage Unit Only,GG819,69.99,1
8a102f3b8549bd51ab93b7336c7fd388,db82819a42b2e1c28bff900258e2bff4,767,Lakeshore Learning Materials,Supplies,GG820 - Read-Along Listening Center,GG820,179,1
fc40f2c692fd247844b31c114aa9ee4c,db793cef66bb37e226e463269457c761,430,Woodwind and Brasswind,Supplies,French Horn Mouthpiece,462975.026,44.99,3
c051df4f513872e3ed4b215c45b68e2c,db793cef66bb37e226e463269457c761,430,Woodwind and Brasswind,Supplies,Trombone Mouthpieces with Large Shank,464207.926,34.99,2
cc46d16bb0a7926912bf9eb7fda50670,db793cef66bb37e226e463269457c761,430,Woodwind and Brasswind,Supplies,Mellophone Mouthpiece in Silver,468275.902,48.99,3
7ac89f5ab7f7faeb2cc69892332d0d0d,db6a984a4b7929a154323e45a35d9378,47,Scholastic Classroom Magazines,Books,"Let's Find Out, Kindergarten (min. 5 subscriptions per order) - 32 Issues / Min. 5 Subscriptions / Kindergarten",8,5.25,25
11277fc49f176a158b2d45e2b7eeb306,db3c9813baa5e90965d726d5369032d1,82,Best Buy for Business,Books,Barnes&Noble - NOOK HD - 8GB - Smoke,BB12427572,129.99,2
14b531648d3689f357b84bfd2d9354f6,db3c9813baa5e90965d726d5369032d1,82,Best Buy for Business,Books,Barnes&Noble - NOOK HD+ - 32GB - Slate,BB12427575,179.99,2
9c512aab99ae18b17d182cb42b81d7cf,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,How the Grinch Stole Christmas! (Classic Seuss),0394800796,10.99,1
8d5b1c3cbcc0274e52e9defff7e5cc72,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,The King's Stilts (Classic Seuss),0394800826,11.44,1
b000c68964636b2919aea8816c672e81,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,The Foot Book (The Bright and Early Books for Beginning Beginners),0394809378,7.36,1
14987d4986d01f4c938dd57f57553e47,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,And to Think That I Saw It on Mulberry Street,0394844947,11.53,1
84ef4bd0883c0103d4ab3d284c9e2f93,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,Horton Hatches the Egg,039480077X,11.43,1
343ce92bb3ae3e21f87039fde099d308,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,The 500 Hats of Bartholomew Cubbins (Classic Seuss),039484484X,11.45,1
0144cc2065639d102ea50679a3ba1d21,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,Happy Birthday to You!,0394800761,11.66,1
b25ef8f7e1e40b40045f93d098ab9485,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,"The Cat in the Hat Comes Back (Beginner books, B-2 )",0394800028,8.09,1
08f22a52ccb672a7f91069bcb80fda18,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,One Fish Two Fish Red Fish Blue Fish (I Can Read It All by Myself),0394800133,7.24,1
258adc44aee81e894bc2a6e506cbb4e7,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,"Oh, the Places You'll Go!",0679805273,13.58,1
70ed82451b95d92f1a37aa2eb45e949d,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,The Lorax (Classic Seuss),0394823370,11.71,1
e5694cf091ca69d54f82553b9c3725fc,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,Horton Hears A Who!,0394800788,11.56,1
75a6ccf727cb2946a51da2ebc1ab2e8d,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,Dr Seuss's Sleep Book,0394800915,11.56,1
738cf2211bed126780dbb588a868995e,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,The Butter Battle Book: (New York Times Notable Book of the Year) (Classic Seuss),0394865804,11.76,1
7fc2fc587faadc65726016b43eeef4f2,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,Green Eggs and Ham (I Can Read It All by Myself),0394800168,7.37,1
5a63bffac411c78e4f0afe4b72088e83,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,Dr. Seuss's ABC: An Amazing Alphabet Book!,0679882812,4.49,1
83f02b17c456f26fe518ca494dd4724a,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,Fox in Socks (Beginner Books),0394800389,6.97,1
25d9e09a5691f6678a2d9b5b175aa934,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,Bartholomew and the Oobleck: (Caldecott Honor Book) (Classic Seuss),0394800753,11.64,1
4e54e50bdfb778f2f7354b639e2b8a95,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,Daisy-Head Mayzie (Classic Seuss),0679867120,11.53,1
d55cafc5b321d19a38205eac48b2ba25,db21e318cab369af321db88da9c9bee9,27,Amazon,Books,I Am Not Going To Get Up Today! (Beginner Books(R)),0394892178,7.67,1
bdb08927c279c0b71d47e5678002b30d,db04951e19988f3c38f047b8f3cfb6c0,82,Best Buy for Business,Technology,Sony Bloggie Sport HD MHS-TS22 - camcorder - internal flash memory,BB11891791,179.99,1
668f5670e9788659defcd606600cd33b,db04951e19988f3c38f047b8f3cfb6c0,82,Best Buy for Business,Technology,Dynex Mini Tripod DX-DA101381 - tripod,BB10680360,14.99,1
3447cb5ecc1b70beebeb80587bf4a704,db04951e19988f3c38f047b8f3cfb6c0,82,Best Buy for Business,Technology,3YR W / ADH DCC Commercial Geek Squad Black Tie Protection,BB11189623,69.99,1
23f842a4bc9d60db1cd1ed356ed8b742,daecfd57ffa60b8926423b4746d14d95,767,Lakeshore Learning Materials,Supplies,HH910X - Reading Skills Listening Activity Packs - Complete Set,HH910X,119,1
0ad8be2c6bec371900a42a33558720fa,daecfd57ffa60b8926423b4746d14d95,767,Lakeshore Learning Materials,Supplies,HH870X - Building Vocabulary Listening Center Skill Packs - Complete Set,HH870X,139,1
9e7fa37f75a03dbaedebd5c5e22117c7,daecfd57ffa60b8926423b4746d14d95,767,Lakeshore Learning Materials,Supplies,FF610X - Common Core Language Arts Standards Learning Centers - Complete Set,FF610X,139,1
f1ba1b346e9e25a0133b948e62be78de,daa3adccd7b44b6af9880297b044090b,752,Nasco,Supplies,Mosaics Coloring Books &#45; Set of 4,9721650,29.95,1
e97fa1b01dc447e9a561b0a8b98ecd50,daa3adccd7b44b6af9880297b044090b,752,Nasco,Supplies,"PRANG&#174; Clear Glue Sticks &#45; 0.28 oz., Pkg. of 12",9721316,4.2,8
d98f2f718e404323f1c9cf7ef764fd5c,daa3adccd7b44b6af9880297b044090b,752,Nasco,Supplies,Rose Art&#174; Colored Pencils &#45; Set of 12,9728188,1.57,35
0032f2392eb298c288c0fe7513860d3d,da43d15c43b8c19c0dc5b253c8aaa296,767,Lakeshore Learning Materials,Books,EE328 - Spanish Alphabet Books,EE328,59.99,1
326a1e13abcbc43c5c9f67a2ad7eefec,da43d15c43b8c19c0dc5b253c8aaa296,767,Lakeshore Learning Materials,Books,AA758 - Extra Book Bin,AA758,4.99,9
